incident_id,incident_date,state,city_or_country,address,killed,injured,incident_url,year,month-year,subject1_age,subject2_age,subject3_age,subject4_age,subject_gender,no_of_subject
2139048,10/12/21 0:00,Florida,Naples,700 block of 99th Ave,1,5,https://www.gunviolencearchive.org/incident/2139048,2021,Oct-21,,,,,,
2139674,10/12/21 0:00,Mississippi,Meridian,2000 block of 17th St,3,1,https://www.gunviolencearchive.org/incident/2139674,2021,Oct-21,,,,,,
2139198,10/11/21 0:00,Georgia,Atlanta,4900 Delano Rd,0,6,https://www.gunviolencearchive.org/incident/2139198,2021,Oct-21,,,,,,
2137321,10/10/21 0:00,South Carolina,Mc Coll (Mccoll),4181 Hwy 15-401,2,3,https://www.gunviolencearchive.org/incident/2137321,2021,Oct-21,,,,,,
2137561,10/10/21 0:00,Iowa,Sioux City,427 Pierce St,0,4,https://www.gunviolencearchive.org/incident/2137561,2021,Oct-21,,,,,,
2137198,10/10/21 0:00,Minnesota,Saint Paul,214 7th St W,1,15,https://www.gunviolencearchive.org/incident/2137198,2021,Oct-21,,,,,,
2137179,10/10/21 0:00,Illinois,Chicago,1565 N Milwaukee Ave,1,4,https://www.gunviolencearchive.org/incident/2137179,2021,Oct-21,,,,,,
2137555,10/10/21 0:00,Delaware,Dover,1500 block of Nathaniel Mitchell Rd,1,4,https://www.gunviolencearchive.org/incident/2137555,2021,Oct-21,,,,,,
2136907,10/9/21 0:00,Louisiana,Livingston,17000 block of LA-444,2,4,https://www.gunviolencearchive.org/incident/2136907,2021,Oct-21,,,,,,
2137291,10/9/21 0:00,Texas,Dallas,3000 block of South Blvd,0,4,https://www.gunviolencearchive.org/incident/2137291,2021,Oct-21,,,,,,
2137575,10/9/21 0:00,New York,Albany,100 block of North Lake Ave,1,6,https://www.gunviolencearchive.org/incident/2137575,2021,Oct-21,,,,,,
2137464,10/9/21 0:00,Colorado,Denver,7300 block of E 22nd Ave,1,3,https://www.gunviolencearchive.org/incident/2137464,2021,Oct-21,,,,,,
2136230,10/8/21 0:00,Maryland,Baltimore,2600 block of Jefferson St,0,4,https://www.gunviolencearchive.org/incident/2136230,2021,Oct-21,,,,,,
2136270,10/8/21 0:00,District of Columbia,Washington,1700 block of Independence Ave SE,1,3,https://www.gunviolencearchive.org/incident/2136270,2021,Oct-21,,,,,,
2135536,10/8/21 0:00,Alabama,Montgomery,1800 block of Cotton Ct,1,3,https://www.gunviolencearchive.org/incident/2135536,2021,Oct-21,,,,,,
2135508,10/7/21 0:00,Wisconsin,Milwaukee,W Cherry St and N 8th St,3,1,https://www.gunviolencearchive.org/incident/2135508,2021,Oct-21,,,,,,
2134657,10/7/21 0:00,Illinois,Chicago,900 block of N Orleans St,0,4,https://www.gunviolencearchive.org/incident/2134657,2021,Oct-21,,,,,,
2135498,10/7/21 0:00,Wisconsin,Milwaukee,2400 block of N 37th St,0,5,https://www.gunviolencearchive.org/incident/2135498,2021,Oct-21,,,,,,
2135666,10/7/21 0:00,Louisiana,New Orleans,S Robertson St and Martin Luther King Jr Blvd,1,4,https://www.gunviolencearchive.org/incident/2135666,2021,Oct-21,,,,,,
2134217,10/6/21 0:00,Maryland,Baltimore,1243 Patterson Park Ave,1,5,https://www.gunviolencearchive.org/incident/2134217,2021,Oct-21,,,,,,
2134359,10/6/21 0:00,Louisiana,New Orleans,603 General Taylor,2,2,https://www.gunviolencearchive.org/incident/2134359,2021,Oct-21,,,,,,
2136132,10/6/21 0:00,Ohio,Cleveland,9200 block of Marshall Ave,0,4,https://www.gunviolencearchive.org/incident/2136132,2021,Oct-21,,,,,,
2135659,10/6/21 0:00,Ohio,Cleveland,Marshall Ave and E 93rd St,0,4,https://www.gunviolencearchive.org/incident/2135659,2021,Oct-21,,,,,,
2133962,10/5/21 0:00,Illinois,Rockford,400 block of S Independence Ave,1,3,https://www.gunviolencearchive.org/incident/2133962,2021,Oct-21,,,,,,
2133137,10/5/21 0:00,Minnesota,Saint Paul,922 Thomas Ave W,0,4,https://www.gunviolencearchive.org/incident/2133137,2021,Oct-21,,,,,,
2132656,10/4/21 0:00,Minnesota,Minneapolis,626 W Broadway Ave,0,4,https://www.gunviolencearchive.org/incident/2132656,2021,Oct-21,,,,,,
2131471,10/3/21 0:00,South Carolina,Bishopville,1113 Sumter Hwy,1,4,https://www.gunviolencearchive.org/incident/2131471,2021,Oct-21,,,,,,
2131406,10/2/21 0:00,Texas,San Antonio,6222 S New Braunfels Ave,1,3,https://www.gunviolencearchive.org/incident/2131406,2021,Oct-21,,,,,,
2130634,10/2/21 0:00,Colorado,Aurora,12230 E Colfax Ave,1,3,https://www.gunviolencearchive.org/incident/2130634,2021,Oct-21,,,,,,
2130370,10/1/21 0:00,District of Columbia,Washington,Forrester St SW and Galveston Pl SW,1,5,https://www.gunviolencearchive.org/incident/2130370,2021,Oct-21,,,,,,
2130763,10/1/21 0:00,Iowa,Cedar Rapids,525 33rd Ave SW,0,6,https://www.gunviolencearchive.org/incident/2130763,2021,Oct-21,,,,,,
2128682,9/29/21 0:00,Illinois,Chicago,800 block of N Milwaukee Ave,0,5,https://www.gunviolencearchive.org/incident/2128682,2021,Sep-21,,,,,,
2128023,9/28/21 0:00,Minnesota,Minneapolis,2700 block of Bloomington Ave,1,3,https://www.gunviolencearchive.org/incident/2128023,2021,Sep-21,,,,,,
2127374,9/28/21 0:00,Illinois,Chicago,6500 block of S Calumet Ave,1,3,https://www.gunviolencearchive.org/incident/2127374,2021,Sep-21,,,,,,
2126747,9/27/21 0:00,New York,New York (Manhattan),3964 10th Ave,0,5,https://www.gunviolencearchive.org/incident/2126747,2021,Sep-21,,,,,,
2126450,9/27/21 0:00,Illinois,Chicago,826 N Ridgeway Ave,1,3,https://www.gunviolencearchive.org/incident/2126450,2021,Sep-21,,,,,,
2125790,9/26/21 0:00,Illinois,Chicago,800 block of S Albany Ave,0,6,https://www.gunviolencearchive.org/incident/2125790,2021,Sep-21,,,,,,
2125953,9/26/21 0:00,California,Oakland,1400 block of 8th Ave,0,4,https://www.gunviolencearchive.org/incident/2125953,2021,Sep-21,,,,,,
2126261,9/26/21 0:00,Washington,Seattle (Des Moines),22855 Pacific Hwy S,3,3,https://www.gunviolencearchive.org/incident/2126261,2021,Sep-21,,,,,,
2125613,9/25/21 0:00,New York,Utica,800 block of Mohawk St,0,4,https://www.gunviolencearchive.org/incident/2125613,2021,Sep-21,,,,,,
2125444,9/25/21 0:00,Tennessee,Athens,Co Rd 60,4,1,https://www.gunviolencearchive.org/incident/2125444,2021,Sep-21,,,,,,
2126241,9/25/21 0:00,Tennessee,Chattanooga,1124 Grove St,2,5,https://www.gunviolencearchive.org/incident/2126241,2021,Sep-21,,,,,,
2125227,9/25/21 0:00,California,Riverside,6000 Block of Mariposa Ave,0,6,https://www.gunviolencearchive.org/incident/2125227,2021,Sep-21,,,,,,
2124396,9/24/21 0:00,South Carolina,Aiken,749 Silver Bluff Rd,4,1,https://www.gunviolencearchive.org/incident/2124396,2021,Sep-21,,,,,,
2124887,9/24/21 0:00,California,Los Angeles,11600 block of Willowbrook Ave,0,4,https://www.gunviolencearchive.org/incident/2124887,2021,Sep-21,,,,,,
2123395,9/23/21 0:00,Tennessee,Collierville,240 New Byhalia Rd,2,14,https://www.gunviolencearchive.org/incident/2123395,2021,Sep-21,,,,,,
2123301,9/23/21 0:00,Pennsylvania,Philadelphia,38th St and Aspen St,0,4,https://www.gunviolencearchive.org/incident/2123301,2021,Sep-21,,,,,,
2122565,9/22/21 0:00,North Carolina,Fayetteville,1100 block of Charlie Dr,2,2,https://www.gunviolencearchive.org/incident/2122565,2021,Sep-21,,,,,,
2121381,9/21/21 0:00,District of Columbia,Washington,2200 block of Alabama Ave SE,0,5,https://www.gunviolencearchive.org/incident/2121381,2021,Sep-21,,,,,,
2120940,9/20/21 0:00,Pennsylvania,Philadelphia,Broad St and Chew Ave,1,5,https://www.gunviolencearchive.org/incident/2120940,2021,Sep-21,,,,,,
2121031,9/20/21 0:00,Missouri,Saint Louis,2000 block of St Charles St,1,3,https://www.gunviolencearchive.org/incident/2121031,2021,Sep-21,,,,,,
2119583,9/19/21 0:00,New York,Rochester,300 block of Driving Park Ave,2,2,https://www.gunviolencearchive.org/incident/2119583,2021,Sep-21,,,,,,
2119701,9/19/21 0:00,Florida,Miami,14900 block of Pierce St,0,4,https://www.gunviolencearchive.org/incident/2119701,2021,Sep-21,,,,,,
2119736,9/19/21 0:00,California,Oakland,300 block of 17th St,1,3,https://www.gunviolencearchive.org/incident/2119736,2021,Sep-21,,,,,,
2119745,9/19/21 0:00,Texas,Dallas,100 block of N Malcolm X Blvd,2,4,https://www.gunviolencearchive.org/incident/2119745,2021,Sep-21,,,,,,
2119609,9/19/21 0:00,Illinois,Chicago,900 block of N Massasoit Ave,0,5,https://www.gunviolencearchive.org/incident/2119609,2021,Sep-21,,,,,,
2119950,9/19/21 0:00,South Carolina,Yemassee,145 Yemassee Hwy,1,7,https://www.gunviolencearchive.org/incident/2119950,2021,Sep-21,,,,,,
2119470,9/18/21 0:00,New York,Bronx,Teller Ave and E 172nd St,1,3,https://www.gunviolencearchive.org/incident/2119470,2021,Sep-21,,,,,,
2119101,9/18/21 0:00,Illinois,Danville,3164 E Main St,2,2,https://www.gunviolencearchive.org/incident/2119101,2021,Sep-21,,,,,,
2119478,9/18/21 0:00,Louisiana,Opelousas,500 block of Sapphire St,0,5,https://www.gunviolencearchive.org/incident/2119478,2021,Sep-21,,,,,,
2118451,9/17/21 0:00,Georgia,Augusta,519 Broad St,0,4,https://www.gunviolencearchive.org/incident/2118451,2021,Sep-21,,,,,,
2116343,9/14/21 0:00,Maryland,Baltimore,1700 block of N Milton Ave,0,4,https://www.gunviolencearchive.org/incident/2116343,2021,Sep-21,,,,,,
2116205,9/14/21 0:00,Ohio,Cleveland,2747 Cedar Ave,0,6,https://www.gunviolencearchive.org/incident/2116205,2021,Sep-21,,,,,,
2115522,9/13/21 0:00,Wisconsin,Milwaukee,3073 N Sherman Blvd,0,5,https://www.gunviolencearchive.org/incident/2115522,2021,Sep-21,,,,,,
2115947,9/12/21 0:00,Minnesota,Saint Paul,7th St W and N Walnut St,4,0,https://www.gunviolencearchive.org/incident/2115947,2021,Sep-21,,,,,,
2114626,9/12/21 0:00,Texas,Temple,900 block of S 24th St,0,4,https://www.gunviolencearchive.org/incident/2114626,2021,Sep-21,,,,,,
2122103,9/12/21 0:00,Illinois,Blue Island,12200 block of S Irving Ave,2,2,https://www.gunviolencearchive.org/incident/2122103,2021,Sep-21,,,,,,
2114481,9/12/21 0:00,Michigan,Detroit,2700 block of Halleck St,2,4,https://www.gunviolencearchive.org/incident/2114481,2021,Sep-21,,,,,,
2114510,9/11/21 0:00,Alabama,Dothan,2000 Reeves St,0,5,https://www.gunviolencearchive.org/incident/2114510,2021,Sep-21,,,,,,
2114583,9/11/21 0:00,New York,Utica,700 block of Noyes St,1,3,https://www.gunviolencearchive.org/incident/2114583,2021,Sep-21,,,,,,
2113623,9/11/21 0:00,Illinois,Chicago,900 block of E 79th St,1,3,https://www.gunviolencearchive.org/incident/2113623,2021,Sep-21,,,,,,
2113841,9/11/21 0:00,Illinois,Chicago,300 block of E Kensington Ave,2,4,https://www.gunviolencearchive.org/incident/2113841,2021,Sep-21,,,,,,
2113769,9/11/21 0:00,New Jersey,Paterson,E 18th St and Fulton Pl,0,4,https://www.gunviolencearchive.org/incident/2113769,2021,Sep-21,,,,,,
2112450,9/10/21 0:00,Florida,Orlando,5526 S Orange Blossom Trl,0,4,https://www.gunviolencearchive.org/incident/2112450,2021,Sep-21,,,,,,
2111858,9/9/21 0:00,Illinois,East Saint Louis,510 Martin Luther King Dr,0,7,https://www.gunviolencearchive.org/incident/2111858,2021,Sep-21,,,,,,
2112252,9/9/21 0:00,Alabama,Montgomery,1800 block of Cotton Court,1,3,https://www.gunviolencearchive.org/incident/2112252,2021,Sep-21,,,,,,
2111895,9/8/21 0:00,Missouri,Saint Louis,4000 block of St Ferdinand Ave,0,4,https://www.gunviolencearchive.org/incident/2111895,2021,Sep-21,,,,,,
2110346,9/7/21 0:00,Delaware,Wilmington,A St and New Castle Ave,0,4,https://www.gunviolencearchive.org/incident/2110346,2021,Sep-21,,,,,,
2110077,9/7/21 0:00,Kansas,Wichita,351 N Mosley St,1,5,https://www.gunviolencearchive.org/incident/2110077,2021,Sep-21,,,,,,
2109075,9/6/21 0:00,Georgia,Atlanta,868 Joseph E Boone Blvd NW,0,5,https://www.gunviolencearchive.org/incident/2109075,2021,Sep-21,,,,,,
2108892,9/5/21 0:00,Missouri,Independence,116 W Lexington Ave,0,4,https://www.gunviolencearchive.org/incident/2108892,2021,Sep-21,,,,,,
2108560,9/5/21 0:00,New York,Bronx,4848 White Plains Rd,0,4,https://www.gunviolencearchive.org/incident/2108560,2021,Sep-21,,,,,,
2108414,9/5/21 0:00,Texas,Houston,7518 Imogene St,4,0,https://www.gunviolencearchive.org/incident/2108414,2021,Sep-21,,,,,,
2108378,9/5/21 0:00,Georgia,Athens,E Clayton St and N Jackson St,0,6,https://www.gunviolencearchive.org/incident/2108378,2021,Sep-21,,,,,,
2115336,9/5/21 0:00,Missouri,Wyatt,,0,4,https://www.gunviolencearchive.org/incident/2115336,2021,Sep-21,,,,,,
2108302,9/5/21 0:00,Florida,Lakeland,N Socrum Loop Rd and Fulton Green Rd,4,2,https://www.gunviolencearchive.org/incident/2108302,2021,Sep-21,,,,,,
2109384,9/5/21 0:00,Ohio,Cincinnati,6308 Corbly Rd,0,4,https://www.gunviolencearchive.org/incident/2109384,2021,Sep-21,,,,,,
2107828,9/4/21 0:00,Louisiana,Monroe,1600 block of Winnsboro Rd,1,3,https://www.gunviolencearchive.org/incident/2107828,2021,Sep-21,,,,,,
2107930,9/4/21 0:00,District of Columbia,Washington,700 block of Longfellow St NW,3,3,https://www.gunviolencearchive.org/incident/2107930,2021,Sep-21,,,,,,
2107916,9/4/21 0:00,Alabama,Birmingham,9164 Parkway E,2,2,https://www.gunviolencearchive.org/incident/2107916,2021,Sep-21,,,,,,
2108406,9/4/21 0:00,Georgia,Warner Robins,Mauldon Ct and Dunmurry Pl,1,4,https://www.gunviolencearchive.org/incident/2108406,2021,Sep-21,,,,,,
2107875,9/4/21 0:00,Pennsylvania,Pittsburgh,7300 block of Hamilton Ave,0,4,https://www.gunviolencearchive.org/incident/2107875,2021,Sep-21,,,,,,
2107476,9/4/21 0:00,Illinois,Chicago,1400 block of S Tripp Ave,0,5,https://www.gunviolencearchive.org/incident/2107476,2021,Sep-21,,,,,,
2107621,9/3/21 0:00,Texas,Austin,9345 US-290,1,3,https://www.gunviolencearchive.org/incident/2107621,2021,Sep-21,,,,,,
2107168,9/3/21 0:00,New York,Syracuse,Nelson St and W Marcellus St,0,4,https://www.gunviolencearchive.org/incident/2107168,2021,Sep-21,,,,,,
2107467,9/3/21 0:00,Louisiana,New Iberia,927 S Lewis St,1,3,https://www.gunviolencearchive.org/incident/2107467,2021,Sep-21,,,,,,
2107198,9/2/21 0:00,New York,Niagara Falls,336 19th St,0,4,https://www.gunviolencearchive.org/incident/2107198,2021,Sep-21,,,,,,
2104725,8/31/21 0:00,North Carolina,Elm City,3500 block of London Church Rd,2,2,https://www.gunviolencearchive.org/incident/2104725,2021,Aug-21,,,,,,
2104181,8/30/21 0:00,Illinois,Normal,2000 block of Lambert Dr,3,3,https://www.gunviolencearchive.org/incident/2104181,2021,Aug-21,,,,,,
2103256,8/29/21 0:00,Tennessee,Nashville,2621 Jefferson St,0,5,https://www.gunviolencearchive.org/incident/2103256,2021,Aug-21,,,,,,
2102991,8/29/21 0:00,Nevada,Las Vegas,1750 S Rainbow Blvd,1,3,https://www.gunviolencearchive.org/incident/2102991,2021,Aug-21,,,,,,
2103311,8/29/21 0:00,Wisconsin,Milwaukee,N 41st St and W Lloyd St,0,4,https://www.gunviolencearchive.org/incident/2103311,2021,Aug-21,,,,,,
2103132,8/28/21 0:00,New York,Albany,Sherman St and Henry Johnson Blvd,0,5,https://www.gunviolencearchive.org/incident/2103132,2021,Aug-21,,,,,,
2103035,8/28/21 0:00,California,San Diego,3100 block of Mission Blvd,0,4,https://www.gunviolencearchive.org/incident/2103035,2021,Aug-21,,,,,,
2102694,8/28/21 0:00,Illinois,Chicago,2800 block of W 12th Pl,0,4,https://www.gunviolencearchive.org/incident/2102694,2021,Aug-21,,,,,,
2101199,8/27/21 0:00,California,Los Angeles,8400 block of Fountain Ave,0,4,https://www.gunviolencearchive.org/incident/2101199,2021,Aug-21,,,,,,
2101774,8/27/21 0:00,West Virginia,Huntington,300 block of Oney Ave,2,2,https://www.gunviolencearchive.org/incident/2101774,2021,Aug-21,,,,,,
2102082,8/27/21 0:00,Pennsylvania,Sharon Hill,300 Calcon Hook Rd,1,4,https://www.gunviolencearchive.org/incident/2102082,2021,Aug-21,,,,,,
2100578,8/26/21 0:00,Minnesota,Minneapolis,3006 Lyndale Ave,0,7,https://www.gunviolencearchive.org/incident/2100578,2021,Aug-21,,,,,,
2098246,8/23/21 0:00,Illinois,Chicago,W Wilson Ave and N Sheridan Rd,0,4,https://www.gunviolencearchive.org/incident/2098246,2021,Aug-21,,,,,,
2097075,8/22/21 0:00,Illinois,Chicago,3400 block of W Lake St,1,4,https://www.gunviolencearchive.org/incident/2097075,2021,Aug-21,,,,,,
2098321,8/22/21 0:00,Oregon,Portland,322 NW Everett St,0,5,https://www.gunviolencearchive.org/incident/2098321,2021,Aug-21,,,,,,
2097481,8/22/21 0:00,Illinois,Carbondale,501 W Cherry St,1,3,https://www.gunviolencearchive.org/incident/2097481,2021,Aug-21,,,,,,
2097494,8/22/21 0:00,Colorado,Denver,19th St and Blake St,1,5,https://www.gunviolencearchive.org/incident/2097494,2021,Aug-21,,,,,,
2097271,8/22/21 0:00,Michigan,Grand Rapids,1500 block of Linden Ave SE,1,3,https://www.gunviolencearchive.org/incident/2097271,2021,Aug-21,,,,,,
2096687,8/21/21 0:00,Illinois,Chicago,3500 block of W Walnut St,0,4,https://www.gunviolencearchive.org/incident/2096687,2021,Aug-21,,,,,,
2097063,8/21/21 0:00,Illinois,Chicago,1600 block of E 87th Pl,1,5,https://www.gunviolencearchive.org/incident/2097063,2021,Aug-21,,,,,,
2095800,8/20/21 0:00,Michigan,Flint,2905 Saginaw St,1,3,https://www.gunviolencearchive.org/incident/2095800,2021,Aug-21,,,,,,
2095116,8/19/21 0:00,Illinois,Chicago,300 block of E 47th St,0,4,https://www.gunviolencearchive.org/incident/2095116,2021,Aug-21,,,,,,
2095087,8/19/21 0:00,Pennsylvania,Philadelphia,5100 block of Germantown Ave,1,4,https://www.gunviolencearchive.org/incident/2095087,2021,Aug-21,,,,,,
2095394,8/19/21 0:00,Maryland,Edgewood,1700 block of Crimson Tree Way,1,3,https://www.gunviolencearchive.org/incident/2095394,2021,Aug-21,,,,,,
2094421,8/18/21 0:00,Maryland,Germantown,19575 Scenery Dr,1,3,https://www.gunviolencearchive.org/incident/2094421,2021,Aug-21,,,,,,
2094457,8/18/21 0:00,North Carolina,Durham,Ridgeway Ave and Wabash St,1,3,https://www.gunviolencearchive.org/incident/2094457,2021,Aug-21,,,,,,
2094071,8/18/21 0:00,Ohio,Youngstown,619 Samuel Ave,2,4,https://www.gunviolencearchive.org/incident/2094071,2021,Aug-21,,,,,,
2094035,8/18/21 0:00,California,Los Angeles,W Jefferson Blvd and Culver Blvd,0,4,https://www.gunviolencearchive.org/incident/2094035,2021,Aug-21,,,,,,
2093581,8/17/21 0:00,New York,Brooklyn,422 Mother Gaston Blvd,0,5,https://www.gunviolencearchive.org/incident/2093581,2021,Aug-21,,,,,,
2092469,8/16/21 0:00,New York,Brooklyn,927 DeKalb Ave,0,8,https://www.gunviolencearchive.org/incident/2092469,2021,Aug-21,,,,,,
2092227,8/16/21 0:00,Michigan,Detroit,4421 Central Ave,1,3,https://www.gunviolencearchive.org/incident/2092227,2021,Aug-21,,,,,,
2091597,8/15/21 0:00,Texas,San Antonio,1621 S New Braunfels Ave,3,2,https://www.gunviolencearchive.org/incident/2091597,2021,Aug-21,,,,,,
2091489,8/15/21 0:00,Illinois,Chicago,1300 block of E 75th St,0,4,https://www.gunviolencearchive.org/incident/2091489,2021,Aug-21,,,,,,
2091531,8/14/21 0:00,Indiana,Indianapolis,Wheeler St and E 28th St,1,3,https://www.gunviolencearchive.org/incident/2091531,2021,Aug-21,,,,,,
2090949,8/14/21 0:00,New York,Brooklyn,Lexington Ave and Marcy Ave,0,4,https://www.gunviolencearchive.org/incident/2090949,2021,Aug-21,,,,,,
2090971,8/14/21 0:00,Ohio,Akron,271 Maiden Ln,0,5,https://www.gunviolencearchive.org/incident/2090971,2021,Aug-21,,,,,,
2090777,8/14/21 0:00,Indiana,Indianapolis,Lafayette Rd and W 38th St,1,4,https://www.gunviolencearchive.org/incident/2090777,2021,Aug-21,,,,,,
2090924,8/14/21 0:00,New Jersey,Trenton,875 New Willow St,0,4,https://www.gunviolencearchive.org/incident/2090924,2021,Aug-21,,,,,,
2092110,8/14/21 0:00,Texas,Wichita Falls,2406 Sheppard Access Rd,0,4,https://www.gunviolencearchive.org/incident/2092110,2021,Aug-21,,,,,,
2089972,8/13/21 0:00,Nevada,Las Vegas,2601 E Sunset Rd,1,6,https://www.gunviolencearchive.org/incident/2089972,2021,Aug-21,,,,,,
2088659,8/11/21 0:00,Pennsylvania,Philadelphia,5500 Rising Sun Ave,1,4,https://www.gunviolencearchive.org/incident/2088659,2021,Aug-21,,,,,,
2087433,8/10/21 0:00,Oregon,Portland,NE Milton St,2,4,https://www.gunviolencearchive.org/incident/2087433,2021,Aug-21,,,,,,
2089557,8/10/21 0:00,Mississippi,Clarksdale,,2,2,https://www.gunviolencearchive.org/incident/2089557,2021,Aug-21,,,,,,
2086148,8/9/21 0:00,Massachusetts,Boston,27 Irma St,1,5,https://www.gunviolencearchive.org/incident/2086148,2021,Aug-21,,,,,,
2086236,8/9/21 0:00,Michigan,Flint,3201 Hammerberg Rd,2,4,https://www.gunviolencearchive.org/incident/2086236,2021,Aug-21,,,,,,
2085396,8/8/21 0:00,New York,Brooklyn,101 Wortman Ave,3,2,https://www.gunviolencearchive.org/incident/2085396,2021,Aug-21,,,,,,
2085388,8/8/21 0:00,Illinois,Chicago,1800 block of W 87th St,1,6,https://www.gunviolencearchive.org/incident/2085388,2021,Aug-21,,,,,,
2085401,8/8/21 0:00,Illinois,Chicago,8300 block of S Halsted St,1,4,https://www.gunviolencearchive.org/incident/2085401,2021,Aug-21,,,,,,
2085489,8/8/21 0:00,Texas,Houston,2504 FM 1960 Rd E,1,5,https://www.gunviolencearchive.org/incident/2085489,2021,Aug-21,,,,,,
2085438,8/8/21 0:00,District of Columbia,Washington,3600 block of New York Ave NE,0,4,https://www.gunviolencearchive.org/incident/2085438,2021,Aug-21,,,,,,
2085542,8/8/21 0:00,Louisiana,New Orleans,700 block of Bourbon St,0,5,https://www.gunviolencearchive.org/incident/2085542,2021,Aug-21,,,,,,
2085256,8/7/21 0:00,Alabama,Montgomery,200 block of John Morris Ave,0,4,https://www.gunviolencearchive.org/incident/2085256,2021,Aug-21,,,,,,
